site_id,service_id,service_line,unit_id,unit_name,hour,predicted_occupancy,lower,upper,predicted_admissions,predicted_discharges,staffing_gap_hours,source_ids,classification,source_readiness
SITE_PROV_NETWORK,nicu,NICU,SITE_PROV_NETWORK_NICU,NICU unit,3,1.015,0.959,1.082,0,0,16.5,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,nicu,NICU,SITE_PROV_NETWORK_NICU,NICU unit,6,1.016,0.958,1.084,1,0,16.7,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,nicu,NICU,SITE_PROV_NETWORK_NICU,NICU unit,12,1.015,0.954,1.086,2,1,17.3,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,nicu,NICU,SITE_PROV_NETWORK_NICU,NICU unit,18,1.01,0.946,1.084,3,2,17.8,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,nicu,NICU,SITE_PROV_NETWORK_NICU,NICU unit,24,1.003,0.937,1.08,4,2,18.4,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,nicu,NICU,SITE_PROV_NETWORK_NICU,NICU unit,48,0.999,0.922,1.089,8,4,20.5,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,nicu,NICU,SITE_PROV_NETWORK_NICU,NICU unit,72,1.029,0.941,1.132,12,6,22.7,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,cardiology,Cardiology,SITE_PROV_NETWORK_CARDIOLOGY,Cardiology unit,0,0.915,0.86,0.98,0,0,6.7,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,cardiology,Cardiology,SITE_PROV_NETWORK_CARDIOLOGY,Cardiology unit,3,0.916,0.859,0.982,0,0,6.8,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,cardiology,Cardiology,SITE_PROV_NETWORK_CARDIOLOGY,Cardiology unit,6,0.915,0.858,0.984,1,0,6.9,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,cardiology,Cardiology,SITE_PROV_NETWORK_CARDIOLOGY,Cardiology unit,12,0.912,0.852,0.983,2,0,7.1,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,cardiology,Cardiology,SITE_PROV_NETWORK_CARDIOLOGY,Cardiology unit,18,0.906,0.843,0.98,2,1,7.4,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,cardiology,Cardiology,SITE_PROV_NETWORK_CARDIOLOGY,Cardiology unit,24,0.899,0.833,0.977,3,1,7.6,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,cardiology,Cardiology,SITE_PROV_NETWORK_CARDIOLOGY,Cardiology unit,48,0.902,0.825,0.992,6,2,8.5,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,cardiology,Cardiology,SITE_PROV_NETWORK_CARDIOLOGY,Cardiology unit,72,0.93,0.842,1.033,9,3,9.4,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,oncology,Oncology,SITE_PROV_NETWORK_ONCOLOGY,Oncology unit,0,0.924,0.869,0.989,0,0,10.0,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,oncology,Oncology,SITE_PROV_NETWORK_ONCOLOGY,Oncology unit,3,0.924,0.867,0.99,0,0,10.2,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,oncology,Oncology,SITE_PROV_NETWORK_ONCOLOGY,Oncology unit,6,0.922,0.865,0.991,1,0,10.3,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,oncology,Oncology,SITE_PROV_NETWORK_ONCOLOGY,Oncology unit,12,0.917,0.857,0.988,2,0,10.7,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,oncology,Oncology,SITE_PROV_NETWORK_ONCOLOGY,Oncology unit,18,0.91,0.847,0.985,2,1,11.0,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,oncology,Oncology,SITE_PROV_NETWORK_ONCOLOGY,Oncology unit,24,0.904,0.838,0.982,3,1,11.3,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,oncology,Oncology,SITE_PROV_NETWORK_ONCOLOGY,Oncology unit,48,0.913,0.837,1.004,6,2,12.7,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,oncology,Oncology,SITE_PROV_NETWORK_ONCOLOGY,Oncology unit,72,0.936,0.848,1.039,9,3,14.0,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,neurology,Neurology,SITE_PROV_NETWORK_NEUROLOGY,Neurology unit,0,0.914,0.859,0.979,0,0,2.5,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,neurology,Neurology,SITE_PROV_NETWORK_NEUROLOGY,Neurology unit,3,0.913,0.857,0.98,0,0,2.5,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,neurology,Neurology,SITE_PROV_NETWORK_NEUROLOGY,Neurology unit,6,0.911,0.853,0.979,1,0,2.6,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,neurology,Neurology,SITE_PROV_NETWORK_NEUROLOGY,Neurology unit,12,0.905,0.844,0.976,2,0,2.7,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,neurology,Neurology,SITE_PROV_NETWORK_NEUROLOGY,Neurology unit,18,0.898,0.835,0.973,2,1,2.8,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,neurology,Neurology,SITE_PROV_NETWORK_NEUROLOGY,Neurology unit,24,0.893,0.827,0.971,3,1,2.8,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,neurology,Neurology,SITE_PROV_NETWORK_NEUROLOGY,Neurology unit,48,0.911,0.834,1.001,6,2,3.2,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,neurology,Neurology,SITE_PROV_NETWORK_NEUROLOGY,Neurology unit,72,0.929,0.841,1.032,9,3,3.5,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,mental_health,Mental health,SITE_PROV_NETWORK_MENTAL_HEALTH,Mental health unit,0,0.935,0.88,1.0,0,0,10.0,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,mental_health,Mental health,SITE_PROV_NETWORK_MENTAL_HEALTH,Mental health unit,3,0.933,0.877,1.0,0,0,10.2,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,mental_health,Mental health,SITE_PROV_NETWORK_MENTAL_HEALTH,Mental health unit,6,0.93,0.872,0.998,1,0,10.3,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,mental_health,Mental health,SITE_PROV_NETWORK_MENTAL_HEALTH,Mental health unit,12,0.923,0.862,0.994,2,0,10.7,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,mental_health,Mental health,SITE_PROV_NETWORK_MENTAL_HEALTH,Mental health unit,18,0.916,0.853,0.991,3,1,11.0,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,mental_health,Mental health,SITE_PROV_NETWORK_MENTAL_HEALTH,Mental health unit,24,0.913,0.847,0.99,4,1,11.3,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
SITE_PROV_NETWORK,mental_health,Mental health,SITE_PROV_NETWORK_MENTAL_HEALTH,Mental health unit,48,0.934,0.858,1.025,8,2,12.7,"SRC_SYNTH_UNIT_CENSUS_HOURLY,SRC_SYNTH_BED_STATUS,SRC_SYNTH_ED_VISITS,SRC_SYNTH_TRANSFER_REQUESTS,SRC_SYNTH_DISCHARGE_BARRIERS,SRC_SYNTH_HR_SHIFT_ROSTER,SRC_SYNTH_FINANCE_COST_CENTER,SRC_OPEN_RESPIRATORY_VIRUS_DASHBOARD,SRC_OPEN_AQHI_SMOKE_CONTEXT,SRC_OPEN_SCHOOL_HOLIDAY_CALENDAR,SRC_OPEN_STATCAN_PED_POPULATION",modelled,ready
